ID,Name,Description,ColumnSpec,Nexus_File,Concepticon_ID,Concepticon_Gloss
194,come_u58,,,data,1446,come
195,come_u64,,,data,1446,come
196,come_u65,,,data,1446,come
197,die_1,,,data,1494,die
198,die_2,,,data,1494,die
199,die_4,,,data,1494,die
200,die_5,,,data,1494,die
201,die_8,,,data,1494,die
202,die_9,,,data,1494,die
203,die_u15,,,data,1494,die
204,die_u16,,,data,1494,die
205,die_u17,,,data,1494,die
206,die_u78,,,data,1494,die
207,dirty_1,,,data,1230,dirty
208,dirty_10,,,data,1230,dirty
209,dirty_11,,,data,1230,dirty
210,dirty_12,,,data,1230,dirty
211,dirty_13,,,data,1230,dirty
212,dirty_14,,,data,1230,dirty
213,dirty_15,,,data,1230,dirty
214,dirty_17,,,data,1230,dirty
215,dirty_18,,,data,1230,dirty
216,dirty_19,,,data,1230,dirty
217,dirty_2,,,data,1230,dirty
218,dirty_20,,,data,1230,dirty
219,dirty_21,,,data,1230,dirty
220,dirty_24,,,data,1230,dirty
221,dirty_25,,,data,1230,dirty
222,dirty_5,,,data,1230,dirty
223,dirty_6,,,data,1230,dirty
224,dirty_8,,,data,1230,dirty
225,dirty_9,,,data,1230,dirty
226,dirty_u26,,,data,1230,dirty
227,dirty_u27,,,data,1230,dirty
228,dirty_u28,,,data,1230,dirty
229,dirty_u29,,,data,1230,dirty
230,dog_1,,,data,2009,dog
231,dog_2,,,data,2009,dog
232,dog_3,,,data,2009,dog
233,dog_4,,,data,2009,dog
234,dog_5,,,data,2009,dog
235,dog_6,,,data,2009,dog
236,dog_7,,,data,2009,dog
237,dog_8,,,data,2009,dog
238,dog_u1,,,data,2009,dog
239,dog_u169,,,data,2009,dog
240,dog_u20,,,data,2009,dog
241,drink_1,,,data,1401,drink
242,drink_2,,,data,1401,drink
243,drink_3,,,data,1401,drink
244,drink_4,,,data,1401,drink
245,drink_5,,,data,1401,drink
246,drink_u144,,,data,1401,drink
247,drink_u145,,,data,1401,drink
248,drink_u156,,,data,1401,drink
249,drink_u75,,,data,1401,drink
250,drink_u76,,,data,1401,drink
251,dry_1,,,data,1398,dry
252,dry_2,,,data,1398,dry
253,dry_3,,,data,1398,dry
254,dry_6,,,data,1398,dry
255,ear_1,,,data,1247,ear
256,ear_2,,,data,1247,ear
257,ear_3,,,data,1247,ear
258,ear_u103,,,data,1247,ear
259,earth_1,,,data,1228,earth
260,earth_2,,,data,1228,earth
261,earth_3,,,data,1228,earth
262,earth_4,,,data,1228,earth
263,earth_5,,,data,1228,earth
264,earth_L1,,,data,1228,earth
265,earth_u54,,,data,1228,earth
266,eat_1,,,data,1336,eat
267,eat_2,,,data,1336,eat
268,eat_3,,,data,1336,eat
269,eat_4,,,data,1336,eat
270,eat_5,,,data,1336,eat
271,eat_L1,,,data,1336,eat
272,eat_u106,,,data,1336,eat
273,eat_u146,,,data,1336,eat
274,egg_1,,,data,744,egg
275,egg_2,,,data,744,egg
276,egg_3,,,data,744,egg
277,egg_4,,,data,744,egg
278,egg_5,,,data,744,egg
279,egg_8,,,data,744,egg
280,egg_9,,,data,744,egg
281,egg_u46,,,data,744,egg
282,eye_1,,,data,1248,eye
283,eye_2,,,data,1248,eye
284,eye_3,,,data,1248,eye
285,eye_4,,,data,1248,eye
286,eye_u83,,,data,1248,eye
287,feather_1,,,data,1201,feather
288,feather_11,,,data,1201,feather
289,feather_12,,,data,1201,feather
290,feather_2,,,data,1201,feather
291,feather_35,,,data,1201,feather
292,feather_4,,,data,1201,feather
293,feather_5,,,data,1201,feather
294,feather_6,,,data,1201,feather
295,feather_7,,,data,1201,feather
296,feather_8,,,data,1201,feather
297,feather_9,,,data,1201,feather
298,feather_u140,,,data,1201,feather
299,feather_u172,,,data,1201,feather
300,fire_1,,,data,221,fire
301,fire_2,,,data,221,fire
302,fire_3,,,data,221,fire
303,fire_4,,,data,221,fire
304,fire_5,,,data,221,fire
305,fire_6,,,data,221,fire
306,fire_7,,,data,221,fire
307,fish_1,,,data,227,fish
308,fish_2,,,data,227,fish
309,fish_3,,,data,227,fish
310,fish_5,,,data,227,fish
311,fish_6,,,data,227,fish
312,fish_7,,,data,227,fish
313,fish_8,,,data,227,fish
314,five_1,,,data,493,five
315,five_10,,,data,493,five
316,five_11,,,data,493,five
317,five_2,,,data,493,five
318,five_3,,,data,493,five
319,five_4,,,data,493,five
320,five_5,,,data,493,five
321,five_6,,,data,493,five
322,five_7,,,data,493,five
323,five_8,,,data,493,five
324,five_9,,,data,493,five
325,five_u153,,,data,493,five
326,five_u48,,,data,493,five
327,fly_1,,,data,1441,fly
328,fly_10,,,data,1441,fly
329,fly_11,,,data,1441,fly
330,fly_14,,,data,1441,fly
331,fly_15,,,data,1441,fly
332,fly_2,,,data,1441,fly
333,fly_3,,,data,1441,fly
334,fly_4,,,data,1441,fly
335,fly_5,,,data,1441,fly
336,fly_6,,,data,1441,fly
337,fly_7,,,data,1441,fly
338,foot_1,,,data,1301,foot
339,foot_11,,,data,1301,foot
340,foot_12,,,data,1301,foot
341,foot_13,,,data,1301,foot
342,foot_2,,,data,1301,foot
343,foot_3,,,data,1301,foot
344,foot_4,,,data,1301,foot
345,foot_5,,,data,1301,foot
346,foot_6,,,data,1301,foot
347,foot_7,,,data,1301,foot
348,foot_8,,,data,1301,foot
349,foot_9,,,data,1301,foot
350,foot_u141,,,data,1301,foot
351,four_1,,,data,1500,four
352,four_2,,,data,1500,four
353,four_3,,,data,1500,four
354,four_4,,,data,1500,four
355,four_5,,,data,1500,four
356,four_6,,,data,1500,four
357,four_7,,,data,1500,four
358,four_8,,,data,1500,four
359,four_9,,,data,1500,four
360,full_1,,,data,1429,full
361,full_10,,,data,1429,full
362,full_11,,,data,1429,full
363,full_12,,,data,1429,full
364,full_13,,,data,1429,full
365,full_14,,,data,1429,full
366,full_15,,,data,1429,full
367,full_16,,,data,1429,full
368,full_17,,,data,1429,full
369,full_18,,,data,1429,full
370,full_19,,,data,1429,full
371,full_2,,,data,1429,full
372,full_3,,,data,1429,full
373,full_4,,,data,1429,full
374,full_5,,,data,1429,full
375,full_6,,,data,1429,full
376,full_7,,,data,1429,full
377,full_8,,,data,1429,full
378,full_9,,,data,1429,full
379,full_u34,,,data,1429,full
380,give_1,,,data,1447,give
381,give_2,,,data,1447,give
382,give_3,,,data,1447,give
383,give_4,,,data,1447,give
384,give_5,,,data,1447,give
385,give_8,,,data,1447,give
386,give_9,,,data,1447,give
387,give_u123,,,data,1447,give
388,give_u149,,,data,1447,give
389,give_u163,,,data,1447,give
390,give_u40,,,data,1447,give
391,good_1,,,data,1035,good
392,good_10,,,data,1035,good
393,good_12,,,data,1035,good
394,good_13,,,data,1035,good
395,good_14,,,data,1035,good
396,good_15,,,data,1035,good
397,good_16,,,data,1035,good
398,good_17,,,data,1035,good
399,good_18,,,data,1035,good
400,good_19,,,data,1035,good
401,good_2,,,data,1035,good
402,good_20,,,data,1035,good
403,good_3,,,data,1035,good
404,good_4,,,data,1035,good
405,good_5,,,data,1035,good
406,good_6,,,data,1035,good
407,good_7,,,data,1035,good
408,good_8,,,data,1035,good
409,good_9,,,data,1035,good
410,good_L1,,,data,1035,good
411,good_L2,,,data,1035,good
412,good_u136,,,data,1035,good
413,good_u138,,,data,1035,good
414,grease_fat_1,,,data,323,"grease, fat"
415,grease_fat_2,,,data,323,"grease, fat"
416,grease_fat_3,,,data,323,"grease, fat"
417,grease_fat_5,,,data,323,"grease, fat"
418,grease_fat_6,,,data,323,"grease, fat"
419,grease_fat_7,,,data,323,"grease, fat"
420,grease_fat_u130,,,data,323,"grease, fat"
421,grease_fat_u132,,,data,323,"grease, fat"
422,grease_fat_u137,,,data,323,"grease, fat"
423,grease_fat_u160,,,data,323,"grease, fat"
424,grease_fat_u21,,,data,323,"grease, fat"
425,green_1,,,data,1425,green
426,green_10,,,data,1425,green
427,green_11,,,data,1425,green
428,green_12,,,data,1425,green
429,green_13,,,data,1425,green
430,green_14,,,data,1425,green
431,green_15,,,data,1425,green
432,green_16,,,data,1425,green
433,green_17,,,data,1425,green
434,green_18,,,data,1425,green
435,green_2,,,data,1425,green
436,green_3,,,data,1425,green
437,green_4,,,data,1425,green
438,green_5,,,data,1425,green
439,green_6,,,data,1425,green
440,green_7,,,data,1425,green
441,green_8,,,data,1425,green
442,green_9,,,data,1425,green
443,hair_1,,,data,1040,hair
444,hair_10,,,data,1040,hair
445,hair_2,,,data,1040,hair
446,hair_3,,,data,1040,hair
447,hair_4,,,data,1040,hair
448,hair_6,,,data,1040,hair
449,hair_7,,,data,1040,hair
450,hair_8,,,data,1040,hair
451,hair_9,,,data,1040,hair
452,hair_u82,,,data,1040,hair
453,hand_1,,,data,1277,hand
454,hand_2,,,data,1277,hand
455,hand_3,,,data,1277,hand
456,hand_4,,,data,1277,hand
457,hand_5,,,data,1277,hand
458,head_1,,,data,1256,head
459,head_10,,,data,1256,head
460,head_11,,,data,1256,head
461,head_12,,,data,1256,head
462,head_13,,,data,1256,head
463,head_14,,,data,1256,head
464,head_17,,,data,1256,head
465,head_2,,,data,1256,head
466,head_3,,,data,1256,head
467,head_4,,,data,1256,head
468,head_5,,,data,1256,head
469,head_6,,,data,1256,head
470,head_7,,,data,1256,head
471,head_8,,,data,1256,head
472,head_9,,,data,1256,head
473,head_u117,,,data,1256,head
474,hear_1,,,data,1408,hear
475,hear_2,,,data,1408,hear
476,hear_3,,,data,1408,hear
477,hear_4,,,data,1408,hear
478,hear_6,,,data,1408,hear
479,hear_7,,,data,1408,hear
480,heart_1,,,data,1223,heart
481,heart_2,,,data,1223,heart
482,heart_3,,,data,1223,heart
483,heart_4,,,data,1223,heart
484,heart_5,,,data,1223,heart
485,heart_6,,,data,1223,heart
486,heart_7,,,data,1223,heart
487,heart_8,,,data,1223,heart
488,heart_u63,,,data,1223,heart
489,heavy_1,,,data,1210,heavy
490,heavy_2,,,data,1210,heavy
491,heavy_3,,,data,1210,heavy
492,horn_1,,,data,1393,horn
493,horn_2,,,data,1393,horn
494,horn_3,,,data,1393,horn
495,hot_1,,,data,1286,hot
496,hot_10,,,data,1286,hot
497,hot_11,,,data,1286,hot
498,hot_2,,,data,1286,hot
499,hot_3,,,data,1286,hot
500,hot_4,,,data,1286,hot
501,hot_5,,,data,1286,hot
502,hot_6,,,data,1286,hot
503,hot_7,,,data,1286,hot
504,hot_8,,,data,1286,hot
505,hot_9,,,data,1286,hot
506,i_1,,,data,1209,I
507,i_2,,,data,1209,I
508,i_u154,,,data,1209,I
509,i_u56,,,data,1209,I
510,kill_2,,,data,1417,kill
511,kill_3,,,data,1417,kill
512,kill_6,,,data,1417,kill
513,kill_7,,,data,1417,kill
514,kill_u119,,,data,1417,kill
515,knee_1,,,data,1371,knee
516,knee_10,,,data,1371,knee
517,knee_2,,,data,1371,knee
518,knee_3,,,data,1371,knee
519,knee_4,,,data,1371,knee
520,knee_5,,,data,1371,knee
521,knee_6,,,data,1371,knee
522,knee_7,,,data,1371,knee
523,knee_u142,,,data,1371,knee
524,know_1,,,data,1410,know
525,know_10,,,data,1410,know
526,know_12,,,data,1410,know
527,know_2,,,data,1410,know
528,know_3,,,data,1410,know
529,know_4,,,data,1410,know
530,know_5,,,data,1410,know
531,know_6,,,data,1410,know
532,know_7,,,data,1410,know
533,know_8,,,data,1410,know
534,know_u86,,,data,1410,know
535,know_u87,,,data,1410,know
536,know_u88,,,data,1410,know
537,know_u89,,,data,1410,know
538,know_u90,,,data,1410,know
539,know_u91,,,data,1410,know
540,leaf_1,,,data,628,leaf
541,leaf_10,,,data,628,leaf
542,leaf_2,,,data,628,leaf
543,leaf_3,,,data,628,leaf
544,leaf_4,,,data,628,leaf
545,leaf_5,,,data,628,leaf
546,leaf_6,,,data,628,leaf
547,leaf_7,,,data,628,leaf
548,leaf_8,,,data,628,leaf
549,leaf_9,,,data,628,leaf
550,lie_1,,,data,1411,lie
551,lie_10,,,data,1411,lie
552,lie_12,,,data,1411,lie
553,lie_2,,,data,1411,lie
554,lie_3,,,data,1411,lie
555,lie_4,,,data,1411,lie
556,lie_5,,,data,1411,lie
557,lie_6,,,data,1411,lie
558,lie_7,,,data,1411,lie
559,lie_8,,,data,1411,lie
560,lie_9,,,data,1411,lie
561,lie_u148,,,data,1411,lie
562,liver_1,,,data,1224,liver
563,liver_2,,,data,1224,liver
564,liver_3,,,data,1224,liver
565,long_1,,,data,1203,long
566,long_10,,,data,1203,long
567,long_2,,,data,1203,long
568,long_3,,,data,1203,long
569,long_4,,,data,1203,long
570,long_5,,,data,1203,long
571,long_6,,,data,1203,long
572,long_7,,,data,1203,long
573,long_8,,,data,1203,long
574,long_9,,,data,1203,long
575,louse_1,,,data,1392,louse
576,louse_2,,,data,1392,louse
577,louse_3,,,data,1392,louse
578,louse_5,,,data,1392,louse
579,louse_6,,,data,1392,louse
580,louse_7,,,data,1392,louse
581,louse_u170,,,data,1392,louse
582,man_10,,,data,1554,man
583,man_11,,,data,1554,man
584,man_12,,,data,1554,man
585,man_13,,,data,1554,man
586,man_2,,,data,1554,man
587,man_3,,,data,1554,man
588,man_4,,,data,1554,man
589,man_5,,,data,1554,man
590,man_6,,,data,1554,man
591,man_7,,,data,1554,man
592,man_8,,,data,1554,man
593,man_9,,,data,1554,man
594,man_L1,,,data,1554,man
595,many_1,,,data,1198,many
596,many_10,,,data,1198,many
597,many_11,,,data,1198,many
598,many_12,,,data,1198,many
599,many_2,,,data,1198,many
600,many_4,,,data,1198,many
601,many_5,,,data,1198,many
602,many_6,,,data,1198,many
603,many_7,,,data,1198,many
604,many_8,,,data,1198,many
605,many_9,,,data,1198,many
606,meat_1,,,data,634,meat
607,meat_10,,,data,634,meat
608,meat_11,,,data,634,meat
609,meat_2,,,data,634,meat
610,meat_3,,,data,634,meat
611,meat_5,,,data,634,meat
612,meat_6,,,data,634,meat
613,meat_8,,,data,634,meat
614,meat_u129,,,data,634,meat
615,meat_u164,,,data,634,meat
616,meat_u44,,,data,634,meat
617,moon_1,,,data,1313,moon
618,moon_u94,,,data,1313,moon
619,mountain_1,,,data,639,mountain
620,mountain_10,,,data,639,mountain
621,mountain_2,,,data,639,mountain
622,mountain_3,,,data,639,mountain
623,mountain_4,,,data,639,mountain
624,mountain_5,,,data,639,mountain
625,mountain_7,,,data,639,mountain
626,mountain_8,,,data,639,mountain
627,mountain_9,,,data,639,mountain
628,mountain_u115,,,data,639,mountain
629,mountain_u124,,,data,639,mountain
630,mountain_u125,,,data,639,mountain
631,mountain_u126,,,data,639,mountain
632,mountain_u127,,,data,639,mountain
633,mountain_u134,,,data,639,mountain
634,mountain_u70,,,data,639,mountain
635,mouth_1,,,data,674,mouth
636,mouth_2,,,data,674,mouth
637,mouth_3,,,data,674,mouth
638,mouth_4,,,data,674,mouth
639,mouth_5,,,data,674,mouth
640,mouth_6,,,data,674,mouth
641,mouth_7,,,data,674,mouth
642,mouth_8,,,data,674,mouth
643,name_1,,,data,1405,name
644,name_2,,,data,1405,name
645,name_3,,,data,1405,name
646,name_4,,,data,1405,name
647,navel_bellybutton_1,,,data,1838,"navel, bellybutton"
648,navel_bellybutton_10,,,data,1838,"navel, bellybutton"
649,navel_bellybutton_11,,,data,1838,"navel, bellybutton"
650,navel_bellybutton_2,,,data,1838,"navel, bellybutton"
651,navel_bellybutton_3,,,data,1838,"navel, bellybutton"
652,navel_bellybutton_4,,,data,1838,"navel, bellybutton"
653,navel_bellybutton_5,,,data,1838,"navel, bellybutton"
654,navel_bellybutton_6,,,data,1838,"navel, bellybutton"
655,navel_bellybutton_7,,,data,1838,"navel, bellybutton"
656,navel_bellybutton_8,,,data,1838,"navel, bellybutton"
657,navel_bellybutton_L1,,,data,1838,"navel, bellybutton"
658,neck_1,,,data,1333,neck
659,neck_2,,,data,1333,neck
660,neck_3,,,data,1333,neck
661,neck_4,,,data,1333,neck
662,neck_5,,,data,1333,neck
663,neck_6,,,data,1333,neck
664,neck_7,,,data,1333,neck
665,neck_8,,,data,1333,neck
666,neck_9,,,data,1333,neck
667,neck_u118,,,data,1333,neck
668,neck_u143,,,data,1333,neck
669,neck_u173,,,data,1333,neck
670,neck_u3,,,data,1333,neck
671,new_1,,,data,1231,new
672,new_10,,,data,1231,new
673,new_11,,,data,1231,new
674,new_12,,,data,1231,new
675,new_13,,,data,1231,new
676,new_14,,,data,1231,new
677,new_15,,,data,1231,new
678,new_2,,,data,1231,new
679,new_3,,,data,1231,new
680,new_4,,,data,1231,new
681,new_5,,,data,1231,new
682,new_6,,,data,1231,new
683,new_7,,,data,1231,new
684,new_9,,,data,1231,new
685,night_1,,,data,1233,night
686,night_2,,,data,1233,night
687,night_3,,,data,1233,night
688,night_4,,,data,1233,night
689,night_6,,,data,1233,night
690,no_not_1,,,data,2279,"no, not"
691,no_not_2,,,data,2279,"no, not"
692,no_not_3,,,data,2279,"no, not"
693,no_not_4,,,data,2279,"no, not"
694,no_not_5,,,data,2279,"no, not"
695,no_not_6,,,data,2279,"no, not"
696,no_not_7,,,data,2279,"no, not"
697,no_not_8,,,data,2279,"no, not"
698,no_not_9,,,data,2279,"no, not"
699,no_not_u59,,,data,2279,"no, not"
700,nose_1,,,data,1221,nose
701,nose_2,,,data,1221,nose
702,nose_3,,,data,1221,nose
703,nose_4,,,data,1221,nose
704,nose_5,,,data,1221,nose
705,nose_7,,,data,1221,nose
706,old_1,,,data,1229,old
707,old_10,,,data,1229,old
708,old_11,,,data,1229,old
709,old_12,,,data,1229,old
710,old_13,,,data,1229,old
711,old_14,,,data,1229,old
712,old_15,,,data,1229,old
713,old_16,,,data,1229,old
714,old_17,,,data,1229,old
715,old_18,,,data,1229,old
716,old_19,,,data,1229,old
717,old_2,,,data,1229,old
718,old_20,,,data,1229,old
719,old_23,,,data,1229,old
720,old_3,,,data,1229,old
721,old_4,,,data,1229,old
722,old_5,,,data,1229,old
723,old_6,,,data,1229,old
724,old_7,,,data,1229,old
725,old_8,,,data,1229,old
726,old_9,,,data,1229,old
727,old_u10,,,data,1229,old
728,old_u11,,,data,1229,old
729,old_u135,,,data,1229,old
730,old_u31,,,data,1229,old
731,old_u81,,,data,1229,old
732,one_1,,,data,1493,one
733,one_2,,,data,1493,one
734,one_3,,,data,1493,one
735,one_4,,,data,1493,one
736,one_5,,,data,1493,one
737,one_6,,,data,1493,one
738,one_7,,,data,1493,one
739,one_u60,,,data,1493,one
740,path_road_1,,,data,2457,"path, road"
741,path_road_2,,,data,2457,"path, road"
742,path_road_u96,,,data,2457,"path, road"
743,path_road_u97,,,data,2457,"path, road"
744,path_road_u98,,,data,2457,"path, road"
745,person_1,,,data,683,person
746,person_10,,,data,683,person
747,person_2,,,data,683,person
748,person_3,,,data,683,person
749,person_4,,,data,683,person
750,person_5,,,data,683,person
751,person_6,,,data,683,person
752,person_7,,,data,683,person
753,person_8,,,data,683,person
754,person_9,,,data,683,person
755,person_L1,,,data,683,person
756,rain_1,,,data,658,rain
757,rain_10,,,data,658,rain
758,rain_11,,,data,658,rain
759,rain_12,,,data,658,rain
760,rain_13,,,data,658,rain
761,rain_15,,,data,658,rain
762,rain_2,,,data,658,rain
763,rain_3,,,data,658,rain
764,rain_4,,,data,658,rain
765,rain_5,,,data,658,rain
766,rain_6,,,data,658,rain
767,rain_7,,,data,658,rain
768,rain_8,,,data,658,rain
769,rain_9,,,data,658,rain
770,rain_u47,,,data,658,rain
771,rain_u57,,,data,658,rain
772,rain_u8,,,data,658,rain
773,red_1,,,data,156,red
774,red_10,,,data,156,red
775,red_11,,,data,156,red
776,red_13,,,data,156,red
777,red_2,,,data,156,red
778,red_4,,,data,156,red
779,red_5,,,data,156,red
780,red_6,,,data,156,red
781,red_7,,,data,156,red
782,red_8,,,data,156,red
783,red_9,,,data,156,red
784,red_L1,,,data,156,red
785,red_L2,,,data,156,red
786,red_L3,,,data,156,red
787,red_L4,,,data,156,red
788,red_u109,,,data,156,red
789,root_1,,,data,670,root
790,root_2,,,data,670,root
791,root_3,,,data,670,root
792,root_4,,,data,670,root
793,root_5,,,data,670,root
794,root_6,,,data,670,root
795,rope_1,,,data,1218,rope
796,rope_10,,,data,1218,rope
797,rope_11,,,data,1218,rope
798,rope_12,,,data,1218,rope
799,rope_13,,,data,1218,rope
800,rope_14,,,data,1218,rope
801,rope_15,,,data,1218,rope
802,rope_16,,,data,1218,rope
803,rope_17,,,data,1218,rope
804,rope_18,,,data,1218,rope
805,rope_19,,,data,1218,rope
806,rope_2,,,data,1218,rope
807,rope_20,,,data,1218,rope
808,rope_21,,,data,1218,rope
809,rope_3,,,data,1218,rope
810,rope_4,,,data,1218,rope
811,rope_6,,,data,1218,rope
812,rope_7,,,data,1218,rope
813,rope_9,,,data,1218,rope
814,rope_u13,,,data,1218,rope
815,rope_u45,,,data,1218,rope
816,rope_u62,,,data,1218,rope
817,round_1,,,data,1395,round
818,round_10,,,data,1395,round
819,round_11,,,data,1395,round
820,round_12,,,data,1395,round
821,round_14,,,data,1395,round
822,round_16,,,data,1395,round
823,round_17,,,data,1395,round
824,round_18,,,data,1395,round
825,round_19,,,data,1395,round
826,round_2,,,data,1395,round
827,round_20,,,data,1395,round
828,round_21,,,data,1395,round
829,round_3,,,data,1395,round
830,round_4,,,data,1395,round
831,round_6,,,data,1395,round
832,round_7,,,data,1395,round
833,round_8,,,data,1395,round
834,round_u100,,,data,1395,round
835,round_u101,,,data,1395,round
836,round_u131,,,data,1395,round
