Site,Label,concepticonReference,Concepticon_Gloss
90,bird_5,937,bird
91,bird_6,937,bird
92,bird_7,937,bird
93,bird_9,937,bird
94,bird_L2,937,bird
95,bird_u168,937,bird
96,bite_1,1403,bite
97,bite_2,1403,bite
98,bite_u35,1403,bite
99,bite_u36,1403,bite
100,black_1,163,black
101,black_10,163,black
102,black_12,163,black
103,black_2,163,black
104,black_3,163,black
105,black_5,163,black
106,black_6,163,black
107,black_7,163,black
108,black_8,163,black
109,black_9,163,black
110,blood_1,946,blood
111,blood_2,946,blood
112,blood_3,946,blood
113,blood_4,946,blood
114,blood_5,946,blood
115,blood_6,946,blood
116,blood_7,946,blood
117,blood_8,946,blood
118,blood_9,946,blood
119,blood_u74,946,blood
120,bone_1,1394,bone
121,bone_2,1394,bone
122,bone_3,1394,bone
123,bone_4,1394,bone
124,bone_5,1394,bone
125,bone_u116,1394,bone
126,breast_1,1402,breast
127,breast_2,1402,breast
128,breast_3,1402,breast
129,breast_u165,1402,breast
130,burn_1,141,burn
131,burn_11,141,burn
132,burn_12,141,burn
133,burn_13,141,burn
134,burn_14,141,burn
135,burn_16,141,burn
136,burn_2,141,burn
137,burn_3,141,burn
138,burn_4,141,burn
139,burn_5,141,burn
140,burn_6,141,burn
141,burn_7,141,burn
142,burn_8,141,burn
143,burn_9,141,burn
144,burn_u51,141,burn
145,claw_nail_1,72,"claw, nail"
146,claw_nail_3,72,"claw, nail"
147,claw_nail_4,72,"claw, nail"
148,claw_nail_5,72,"claw, nail"
149,claw_nail_6,72,"claw, nail"
150,cloud_1,1489,cloud
151,cloud_10,1489,cloud
152,cloud_11,1489,cloud
153,cloud_12,1489,cloud
154,cloud_13,1489,cloud
155,cloud_14,1489,cloud
156,cloud_15,1489,cloud
157,cloud_17,1489,cloud
158,cloud_2,1489,cloud
159,cloud_3,1489,cloud
160,cloud_4,1489,cloud
161,cloud_5,1489,cloud
162,cloud_6,1489,cloud
163,cloud_7,1489,cloud
164,cloud_8,1489,cloud
165,cloud_9,1489,cloud
166,cold_1,1287,cold
167,cold_2,1287,cold
168,cold_3,1287,cold
169,cold_4,1287,cold
170,cold_5,1287,cold
171,cold_6,1287,cold
172,cold_7,1287,cold
173,come_1,1446,come
174,come_10,1446,come
175,come_11,1446,come
176,come_12,1446,come
177,come_13,1446,come
178,come_14,1446,come
179,come_15,1446,come
180,come_16,1446,come
181,come_17,1446,come
182,come_18,1446,come
183,come_19,1446,come
184,come_2,1446,come
185,come_3,1446,come
186,come_4,1446,come
187,come_5,1446,come
188,come_6,1446,come
189,come_7,1446,come
190,come_8,1446,come
191,come_9,1446,come
192,come_u120,1446,come
193,come_u121,1446,come
194,come_u58,1446,come
195,come_u64,1446,come
196,come_u65,1446,come
197,die_1,1494,die
198,die_2,1494,die
199,die_4,1494,die
200,die_5,1494,die
201,die_8,1494,die
202,die_9,1494,die
203,die_u15,1494,die
204,die_u16,1494,die
205,die_u17,1494,die
206,die_u78,1494,die
207,dirty_1,1230,dirty
208,dirty_10,1230,dirty
209,dirty_11,1230,dirty
210,dirty_12,1230,dirty
211,dirty_13,1230,dirty
212,dirty_14,1230,dirty
213,dirty_15,1230,dirty
214,dirty_17,1230,dirty
215,dirty_18,1230,dirty
216,dirty_19,1230,dirty
217,dirty_2,1230,dirty
218,dirty_20,1230,dirty
219,dirty_21,1230,dirty
220,dirty_24,1230,dirty
221,dirty_25,1230,dirty
222,dirty_5,1230,dirty
223,dirty_6,1230,dirty
224,dirty_8,1230,dirty
225,dirty_9,1230,dirty
226,dirty_u26,1230,dirty
227,dirty_u27,1230,dirty
228,dirty_u28,1230,dirty
229,dirty_u29,1230,dirty
230,dog_1,2009,dog
231,dog_2,2009,dog
232,dog_3,2009,dog
233,dog_4,2009,dog
234,dog_5,2009,dog
235,dog_6,2009,dog
236,dog_7,2009,dog
237,dog_8,2009,dog
238,dog_u1,2009,dog
239,dog_u169,2009,dog
240,dog_u20,2009,dog
241,drink_1,1401,drink
242,drink_2,1401,drink
243,drink_3,1401,drink
244,drink_4,1401,drink
245,drink_5,1401,drink
246,drink_u144,1401,drink
247,drink_u145,1401,drink
248,drink_u156,1401,drink
249,drink_u75,1401,drink
250,drink_u76,1401,drink
251,dry_1,1398,dry
252,dry_2,1398,dry
253,dry_3,1398,dry
254,dry_6,1398,dry
255,ear_1,1247,ear
256,ear_2,1247,ear
257,ear_3,1247,ear
258,ear_u103,1247,ear
259,earth_1,1228,earth
260,earth_2,1228,earth
261,earth_3,1228,earth
262,earth_4,1228,earth
263,earth_5,1228,earth
264,earth_L1,1228,earth
265,earth_u54,1228,earth
266,eat_1,1336,eat
267,eat_2,1336,eat
268,eat_3,1336,eat
269,eat_4,1336,eat
270,eat_5,1336,eat
271,eat_L1,1336,eat
272,eat_u106,1336,eat
273,eat_u146,1336,eat
274,egg_1,744,egg
275,egg_2,744,egg
276,egg_3,744,egg
277,egg_4,744,egg
278,egg_5,744,egg
279,egg_8,744,egg
280,egg_9,744,egg
281,egg_u46,744,egg
282,eye_1,1248,eye
283,eye_2,1248,eye
284,eye_3,1248,eye
285,eye_4,1248,eye
286,eye_u83,1248,eye
287,feather_1,1201,feather
288,feather_11,1201,feather
289,feather_12,1201,feather
290,feather_2,1201,feather
291,feather_35,1201,feather
292,feather_4,1201,feather
293,feather_5,1201,feather
294,feather_6,1201,feather
295,feather_7,1201,feather
296,feather_8,1201,feather
297,feather_9,1201,feather
298,feather_u140,1201,feather
299,feather_u172,1201,feather
300,fire_1,221,fire
301,fire_2,221,fire
302,fire_3,221,fire
303,fire_4,221,fire
304,fire_5,221,fire
305,fire_6,221,fire
306,fire_7,221,fire
307,fish_1,227,fish
308,fish_2,227,fish
309,fish_3,227,fish
310,fish_5,227,fish
311,fish_6,227,fish
312,fish_7,227,fish
313,fish_8,227,fish
314,five_1,493,five
315,five_10,493,five
316,five_11,493,five
317,five_2,493,five
318,five_3,493,five
319,five_4,493,five
320,five_5,493,five
321,five_6,493,five
322,five_7,493,five
